CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,segment,segment_group_order
14703,14,1,318.1699999999999,4,1,2,New Customers,3
17248,120,1,318.65000000000003,2,1,2,Lost,6
17229,96,2,318.76,2,2,2,About to Sleep,5
17157,7,2,319.0,5,2,2,New Customers,3
16967,189,1,319.0199999999999,1,1,2,Lost,6
15107,311,6,319.5,1,2,2,About to Sleep,5
16674,54,2,319.61,3,2,2,New Customers,3
13986,17,1,320.46000000000004,4,1,2,New Customers,3
14622,184,1,320.58,1,1,2,Lost,6
16096,264,1,320.62,1,1,2,Lost,6
18117,25,1,320.71999999999997,4,1,2,New Customers,3
15236,298,1,321.05,1,1,2,Lost,6
14823,180,3,321.42999999999995,1,2,2,About to Sleep,5
14484,50,1,321.91999999999996,3,1,2,New Customers,3
14424,17,1,322.08,4,1,2,New Customers,3
15224,358,2,322.08,1,2,2,About to Sleep,5
16342,75,4,322.40999999999997,2,2,2,About to Sleep,5
16627,79,1,322.8,2,1,2,Lost,6
13955,154,2,322.96000000000004,2,2,2,About to Sleep,5
16739,176,1,323.00000000000006,2,1,2,Lost,6
17793,25,1,323.03999999999996,4,1,2,New Customers,3
15675,81,3,323.69,2,2,2,About to Sleep,5
14555,57,2,324.14000000000004,3,2,2,New Customers,3
18261,43,2,324.24,3,2,2,New Customers,3
16685,61,2,324.24,3,2,2,New Customers,3
15597,35,1,324.57,3,1,2,New Customers,3
13801,66,1,324.79999999999995,3,1,2,New Customers,3
12790,192,1,324.9200000000001,1,1,2,Lost,6
15944,276,1,325.1,1,1,2,Lost,6
14850,311,1,325.75,1,1,2,Lost,6
16830,38,1,325.90999999999997,3,1,2,New Customers,3
12844,29,2,325.96000000000004,4,2,2,New Customers,3
15363,372,1,326.0,1,1,2,Lost,6
16071,44,1,326.24000000000007,3,1,2,New Customers,3
14987,15,2,326.4,4,2,2,New Customers,3
17715,200,1,326.4,1,1,2,Lost,6
16322,1,2,326.75,5,2,2,New Customers,3
14870,261,1,327.24999999999994,1,1,2,Lost,6
16366,18,1,327.3,4,1,2,New Customers,3
14024,121,2,327.7,2,2,2,About to Sleep,5
15314,199,1,327.97,1,1,2,Lost,6
16318,35,1,328.15,3,1,2,New Customers,3
14206,239,1,328.1599999999999,1,1,2,Lost,6
14747,249,1,328.2,1,1,2,Lost,6
15213,318,2,328.3499999999999,1,2,2,About to Sleep,5
16855,23,2,328.4,4,2,2,New Customers,3
14012,277,1,328.8,1,1,2,Lost,6
15153,31,1,329.25,4,1,2,New Customers,3
17154,75,1,329.34000000000003,2,1,2,Lost,6
13239,261,1,329.56,1,1,2,Lost,6
17615,130,3,329.6,2,2,2,About to Sleep,5
17866,142,1,329.65,2,1,2,Lost,6
14716,43,2,329.68,3,2,2,New Customers,3
12953,9,1,329.84999999999997,5,1,2,New Customers,3
16593,50,3,330.03,3,2,2,New Customers,3
15130,169,1,330.11,2,1,2,Lost,6
14517,33,2,330.45000000000005,3,2,2,New Customers,3
13706,302,1,330.78999999999996,1,1,2,Lost,6
15714,11,2,330.88,5,2,2,New Customers,3
17862,323,1,330.9,1,1,2,Lost,6
12891,185,3,331.0,1,2,2,About to Sleep,5
16478,25,3,331.00000000000006,4,2,2,New Customers,3
15210,225,1,331.18,1,1,2,Lost,6
16030,309,1,331.24000000000007,1,1,2,Lost,6
16177,50,1,331.95,3,1,2,New Customers,3
16803,65,1,332.29999999999995,3,1,2,New Customers,3
16850,333,1,332.40999999999997,1,1,2,Lost,6
13904,37,2,332.63999999999993,3,2,2,New Customers,3
14902,25,1,332.66,4,1,2,New Customers,3
16625,274,1,333.08000000000004,1,1,2,Lost,6
13727,28,2,333.48,4,2,2,New Customers,3
13216,267,1,333.74,1,1,2,Lost,6
14264,154,2,333.97,2,2,2,About to Sleep,5
15918,190,2,334.22999999999996,1,2,2,About to Sleep,5
12350,310,1,334.40000000000003,1,1,2,Lost,6
15466,85,1,334.53000000000014,2,1,2,Lost,6
14988,211,1,334.54,1,1,2,Lost,6
12489,336,1,334.92999999999995,1,1,2,Lost,6
17221,7,2,335.13,5,2,2,New Customers,3
16063,260,2,335.31999999999994,1,2,2,About to Sleep,5
14196,106,1,335.52,2,1,2,Lost,6
18276,43,1,335.8599999999999,3,1,2,New Customers,3
15921,172,1,336.03000000000003,2,1,2,Lost,6
18078,217,2,336.13,1,2,2,About to Sleep,5
14954,12,1,336.16999999999985,5,1,2,New Customers,3
17384,19,2,336.4,4,2,2,New Customers,3
15619,10,1,336.40000000000003,5,1,2,New Customers,3
17914,3,1,336.4299999999999,5,1,2,New Customers,3
16105,248,1,336.96,1,1,2,Lost,6
17973,51,1,337.04,3,1,2,New Customers,3
13930,57,2,337.3399999999999,3,2,2,New Customers,3
15942,133,1,337.43999999999994,2,1,2,Lost,6
15652,91,1,337.74,2,1,2,Lost,6
16183,67,1,338.7100000000001,3,1,2,New Customers,3
17839,42,1,338.80000000000007,3,1,2,New Customers,3
17697,236,1,338.95000000000005,1,1,2,Lost,6
16545,164,1,339.3,2,1,2,Lost,6
17045,113,3,339.43999999999994,2,2,2,About to Sleep,5
13737,200,1,339.59999999999997,1,1,2,Lost,6
15115,18,1,340.11000000000007,4,1,2,New Customers,3
12519,63,1,340.84,3,1,2,New Customers,3
14491,175,2,340.93,2,2,2,About to Sleep,5
17917,45,3,341.28,3,2,2,New Customers,3
13347,70,1,341.36,3,1,2,New Customers,3
16826,51,1,341.70000000000005,3,1,2,New Customers,3
16851,4,3,342.45000000000005,5,2,2,New Customers,3
17201,53,1,342.63,3,1,2,New Customers,3
12875,143,2,343.2300000000001,2,2,2,About to Sleep,5
15880,369,1,343.28,1,1,2,Lost,6
18081,36,3,343.45000000000005,3,2,2,New Customers,3
15520,1,1,343.49999999999994,5,1,2,New Customers,3
15047,269,1,343.62,1,1,2,Lost,6
13068,10,2,344.0,5,2,2,New Customers,3
17569,332,1,344.13999999999993,1,1,2,Lost,6
16978,77,1,344.33,2,1,2,Lost,6
14633,266,1,344.9000000000001,1,1,2,Lost,6
13774,81,1,344.99999999999994,2,1,2,Lost,6
17123,161,1,345.29999999999995,2,1,2,Lost,6
15781,25,3,345.46000000000004,4,2,2,New Customers,3
13091,28,1,345.82,4,1,2,New Customers,3
16423,24,1,346.12,4,1,2,New Customers,3
13649,256,2,346.6,1,2,2,About to Sleep,5
13062,191,1,346.98,1,1,2,Lost,6
17668,1,2,347.75,5,2,2,New Customers,3
13497,282,2,348.05,1,2,2,About to Sleep,5
14379,44,2,348.09999999999997,3,2,2,New Customers,3
13052,212,1,348.15000000000003,1,1,2,Lost,6
16159,281,1,348.2000000000001,1,1,2,Lost,6
15579,68,2,348.6,3,2,2,New Customers,3
12527,81,3,348.71000000000004,2,2,2,About to Sleep,5
18127,19,3,348.73,4,2,2,New Customers,3
13790,4,1,348.79999999999995,5,1,2,New Customers,3
13927,74,1,348.99,2,1,2,Lost,6
15405,189,1,349.1,1,1,2,Lost,6
18250,310,1,349.27000000000004,1,1,2,Lost,6
13887,204,1,349.54999999999995,1,1,2,Lost,6
13670,75,1,349.70000000000016,2,1,2,Lost,6
12532,30,1,349.83,4,1,2,New Customers,3
13108,372,1,350.05999999999995,1,1,2,Lost,6
17795,179,2,350.39000000000004,1,2,2,About to Sleep,5
17835,2,3,350.64,5,2,2,New Customers,3
13740,240,1,350.75,1,1,2,Lost,6
13332,14,1,350.9,4,1,2,New Customers,3
15900,23,1,351.1099999999999,4,1,2,New Customers,3
13923,53,1,351.13000000000005,3,1,2,New Customers,3
15789,358,1,351.3,1,1,2,Lost,6
12566,86,1,351.65000000000003,2,1,2,Lost,6
15334,156,3,351.66999999999996,2,2,2,About to Sleep,5
18112,12,2,352.69,4,2,2,New Customers,3
15678,52,1,352.70000000000005,3,1,2,New Customers,3
17976,372,1,353.18999999999994,1,1,2,Lost,6
14804,8,1,353.2699999999999,5,1,2,New Customers,3
13343,177,1,353.43,2,1,2,Lost,6
13210,93,1,353.47999999999996,2,1,2,Lost,6
13173,4,2,353.65,5,2,2,New Customers,3
17252,116,2,353.8599999999999,2,2,2,About to Sleep,5
12715,106,1,353.85999999999996,2,1,2,Lost,6
15870,32,1,354.0899999999999,4,1,2,New Customers,3
12845,267,4,354.09,1,2,2,About to Sleep,5
12888,214,2,354.12,1,2,2,About to Sleep,5
17222,65,1,354.15,3,1,2,New Customers,3
13642,215,1,354.7999999999999,1,1,2,Lost,6
17742,113,2,355.11,2,2,2,About to Sleep,5
12617,29,1,355.5300000000002,4,1,2,New Customers,3
15840,58,2,355.56,3,2,2,New Customers,3
14537,57,1,355.5600000000001,3,1,2,New Customers,3
15247,122,1,356.0,2,1,2,Lost,6
15713,143,2,356.70000000000005,2,2,2,About to Sleep,5
14500,88,3,356.85,2,2,2,About to Sleep,5
13453,165,2,356.97999999999996,2,2,2,About to Sleep,5
18040,19,2,357.20000000000005,4,2,2,New Customers,3
16971,38,1,357.20999999999987,3,1,2,New Customers,3
17025,60,3,357.77000000000004,3,2,2,New Customers,3
16274,373,1,357.94999999999993,1,1,2,Lost,6
13976,206,1,357.9800000000001,1,1,2,Lost,6
13228,81,1,358.0,2,1,2,Lost,6
16823,227,1,358.37999999999994,1,1,2,Lost,6
17948,147,1,358.56000000000006,2,1,2,Lost,6
15120,133,1,358.8199999999999,2,1,2,Lost,6
13298,1,1,360.0,5,1,2,New Customers,3
13780,7,2,360.01000000000005,5,2,2,New Customers,3
16595,61,1,360.1600000000003,3,1,2,New Customers,3
15872,14,2,360.9299999999999,4,2,2,New Customers,3
13291,155,1,361.10999999999996,2,1,2,Lost,6
16305,138,1,361.2199999999999,2,1,2,Lost,6
13844,11,1,361.62,5,1,2,New Customers,3
16052,54,1,362.06000000000006,3,1,2,New Customers,3
16378,247,3,362.94999999999993,1,2,2,About to Sleep,5
14427,50,2,363.34000000000003,3,2,2,New Customers,3
14932,365,1,363.53,1,1,2,Lost,6
12915,148,2,363.65,2,2,2,About to Sleep,5
16485,77,1,363.65,2,1,2,Lost,6
18056,288,1,363.65,1,1,2,Lost,6
16509,296,1,363.7,1,1,2,Lost,6
14171,98,1,363.78999999999996,2,1,2,Lost,6
15901,16,3,363.88,4,2,2,New Customers,3
17330,22,2,363.9,4,2,2,New Customers,3
12538,29,1,363.95,4,1,2,New Customers,3
14528,37,1,364.22,3,1,2,New Customers,3
15343,87,1,364.5,2,1,2,Lost,6
12373,311,1,364.6,1,1,2,Lost,6
15949,16,2,364.71999999999997,4,2,2,New Customers,3
14886,252,1,364.80000000000007,1,1,2,Lost,6
16202,360,1,365.27000000000004,1,1,2,Lost,6
16499,360,2,365.45,1,2,2,About to Sleep,5
17432,18,2,365.76,4,2,2,New Customers,3
17358,303,2,365.84999999999997,1,2,2,About to Sleep,5
17911,9,1,366.23,5,1,2,New Customers,3
16372,33,2,367.9299999999999,3,2,2,New Customers,3
14888,207,1,369.2,1,1,2,Lost,6
16758,65,1,369.34,3,1,2,New Customers,3
15922,373,1,369.50000000000006,1,1,2,Lost,6
16343,16,2,370.48,4,2,2,New Customers,3
15063,213,1,370.79999999999995,1,1,2,Lost,6
15975,84,1,371.01,2,1,2,Lost,6
14950,19,1,371.2,4,1,2,New Customers,3
15472,113,1,371.56,2,1,2,Lost,6
18155,75,3,371.62,2,2,2,About to Sleep,5
14690,44,2,371.7,3,2,2,New Customers,3
17765,158,3,371.8800000000001,2,2,2,About to Sleep,5
13300,169,1,371.89000000000004,2,1,2,Lost,6
16065,365,1,372.0900000000001,1,1,2,Lost,6
12981,29,2,372.22,4,2,2,New Customers,3
12544,36,1,372.7,3,1,2,New Customers,3
12895,42,2,372.79999999999995,3,2,2,New Customers,3
16903,29,1,373.24,4,1,2,New Customers,3
16321,72,5,373.65,2,2,2,About to Sleep,5
13569,17,2,373.75,4,2,2,New Customers,3
13351,66,1,373.94,3,1,2,New Customers,3
12873,282,1,374.0,1,1,2,Lost,6
17492,248,1,374.57,1,1,2,Lost,6
14067,63,2,374.70000000000005,3,2,2,New Customers,3
16147,133,1,375.0,2,1,2,Lost,6
14079,124,1,375.09999999999997,2,1,2,Lost,6
14448,9,2,375.35,5,2,2,New Customers,3
16858,368,1,375.69000000000005,1,1,2,Lost,6
13936,179,1,376.58,1,1,2,Lost,6
17489,58,2,376.64000000000004,3,2,2,New Customers,3
15025,33,1,377.01,3,1,2,New Customers,3
17736,9,3,377.4399999999999,5,2,2,New Customers,3
17078,36,2,378.2000000000001,3,2,2,New Customers,3
13372,89,1,378.64,2,1,2,Lost,6
16909,72,1,379.14000000000004,2,1,2,Lost,6
15885,92,3,379.34999999999997,2,2,2,About to Sleep,5
17878,43,1,379.45000000000005,3,1,2,New Customers,3
13589,14,2,379.65,4,2,2,New Customers,3
13656,164,2,379.6500000000001,2,2,2,About to Sleep,5
16552,242,2,379.73,1,2,2,About to Sleep,5
14594,7,2,379.83,5,2,2,New Customers,3
14731,47,3,380.02,3,2,2,New Customers,3
17031,11,2,380.35,5,2,2,New Customers,3
16769,260,1,380.3899999999999,1,1,2,Lost,6
12890,24,1,380.46999999999997,4,1,2,New Customers,3
17138,275,1,380.5,1,1,2,Lost,6
16930,26,3,380.5500000000001,4,2,2,New Customers,3
17573,29,3,380.59999999999997,4,2,2,New Customers,3
12871,84,2,380.64,2,2,2,About to Sleep,5
16441,67,2,381.2,3,2,2,New Customers,3
15090,308,1,381.32000000000005,1,1,2,Lost,6
17999,37,2,382.05999999999995,3,2,2,New Customers,3
13657,10,2,382.14,5,2,2,New Customers,3
17239,312,1,382.50000000000006,1,1,2,Lost,6
18181,24,1,382.79999999999995,4,1,2,New Customers,3
13817,29,2,382.98,4,2,2,New Customers,3
12832,32,2,383.03,3,2,2,New Customers,3
15424,254,2,383.34000000000003,1,2,2,About to Sleep,5
14304,222,1,383.45000000000005,1,1,2,Lost,6
15440,54,3,383.68000000000006,3,2,2,New Customers,3
12515,353,1,383.7,1,1,2,Lost,6
12733,234,1,383.95,1,1,2,Lost,6
15048,65,4,384.05000000000007,3,2,2,New Customers,3
16982,60,1,384.06,3,1,2,New Customers,3
17205,53,1,384.08,3,1,2,New Customers,3
17189,106,2,384.4,2,2,2,About to Sleep,5
17250,3,2,384.52000000000004,5,2,2,New Customers,3
13833,159,1,384.7999999999999,2,1,2,Lost,6
13919,59,2,384.80999999999995,3,2,2,New Customers,3
17711,10,2,385.1,5,2,2,New Customers,3
13821,144,2,385.63999999999993,2,2,2,About to Sleep,5
14779,280,3,386.15,1,2,2,About to Sleep,5
15664,50,1,386.43,3,1,2,New Customers,3
14114,273,2,386.53000000000003,1,2,2,About to Sleep,5
17508,280,1,387.31,1,1,2,Lost,6
14420,99,1,387.52,2,1,2,Lost,6
17817,4,3,387.68,5,2,2,New Customers,3
17357,24,2,388.1399999999999,4,2,2,New Customers,3
14538,64,2,388.24999999999994,3,2,2,New Customers,3
16776,60,1,388.2799999999999,3,1,2,New Customers,3
17438,253,1,388.45000000000005,1,1,2,Lost,6
13856,168,3,388.5,2,2,2,About to Sleep,5
13899,16,2,388.52000000000004,4,2,2,New Customers,3
15592,46,1,388.58,3,1,2,New Customers,3
17595,12,2,388.78999999999996,5,2,2,New Customers,3
12690,205,1,389.00999999999993,1,1,2,Lost,6
15847,38,2,389.2699999999999,3,2,2,New Customers,3
16250,261,2,389.44,1,2,2,About to Sleep,5
13345,287,1,389.50000000000006,1,1,2,Lost,6
13873,119,3,389.6,2,2,2,About to Sleep,5
14752,43,1,389.63999999999993,3,1,2,New Customers,3
18024,152,2,389.78000000000003,2,2,2,About to Sleep,5
17936,5,1,389.8399999999999,5,1,2,New Customers,3
17614,57,1,390.0699999999999,3,1,2,New Customers,3
12982,242,1,390.53999999999996,1,1,2,Lost,6
16917,276,1,391.5200000000001,1,1,2,Lost,6
15837,64,1,391.97999999999996,3,1,2,New Customers,3
14600,305,1,393.3299999999999,1,1,2,Lost,6
17226,308,1,393.48999999999995,1,1,2,Lost,6
15345,45,1,393.54,3,1,2,New Customers,3
15264,64,1,393.74000000000007,3,1,2,New Customers,3
15386,186,1,394.14000000000004,1,1,2,Lost,6
16207,25,1,394.38,4,1,2,New Customers,3
14619,245,1,394.43999999999994,1,1,2,Lost,6
17603,78,1,394.72,2,1,2,Lost,6
16354,63,2,395.79999999999995,3,2,2,New Customers,3
18067,40,1,396.3300000000001,3,1,2,New Customers,3
15883,2,2,396.4799999999999,5,2,2,New Customers,3
17486,261,1,396.87000000000006,1,1,2,Lost,6
13673,18,2,396.91999999999996,4,2,2,New Customers,3
13594,52,1,396.96999999999997,3,1,2,New Customers,3
12824,59,1,397.11999999999995,3,1,2,New Customers,3
17926,133,2,397.29,2,2,2,About to Sleep,5
15429,26,2,397.35,4,2,2,New Customers,3
13352,60,1,397.9800000000001,3,1,2,New Customers,3
12508,26,2,398.27,4,2,2,New Customers,3
17830,1,3,398.70000000000005,5,2,2,New Customers,3
15522,32,2,398.84000000000003,3,2,2,New Customers,3
18154,3,2,399.19,5,2,2,New Customers,3
13255,9,2,399.51,5,2,2,New Customers,3
18164,37,1,399.65000000000003,3,1,2,New Customers,3
17375,199,3,400.1,1,2,2,About to Sleep,5
12792,256,1,400.54,1,1,2,Lost,6
16198,75,1,400.681,2,1,2,Lost,6
16500,4,6,400.86,5,2,2,New Customers,3
15158,45,1,401.4000000000001,3,1,2,New Customers,3
12386,337,2,401.90000000000003,1,2,2,About to Sleep,5
15221,366,1,403.25,1,1,2,Lost,6
17431,313,1,403.30000000000007,1,1,2,Lost,6
12498,21,3,403.7,4,2,2,New Customers,3
16484,173,2,404.29999999999995,2,2,2,About to Sleep,5
16319,217,1,404.40000000000003,1,1,2,Lost,6
15938,112,5,404.58,2,2,2,About to Sleep,5
17379,11,1,404.66,5,1,2,New Customers,3
12922,161,1,405.38,2,1,2,Lost,6
18036,32,3,405.62,4,2,2,New Customers,3
16204,23,1,405.71000000000004,4,1,2,New Customers,3
14616,242,3,406.08,1,2,2,About to Sleep,5
15342,129,1,406.0899999999999,2,1,2,Lost,6
16947,235,1,406.48000000000013,1,1,2,Lost,6
15127,65,1,406.53000000000003,3,1,2,New Customers,3
15184,29,2,406.76,4,2,2,New Customers,3
16010,245,3,407.5,1,2,2,About to Sleep,5
17931,134,2,408.36,2,2,2,About to Sleep,5
16399,19,2,408.57000000000005,4,2,2,New Customers,3
15269,23,1,408.8,4,1,2,New Customers,3
16018,39,2,408.9,3,2,2,New Customers,3
16243,33,2,409.0999999999999,3,2,2,New Customers,3
15225,234,1,409.4000000000001,1,1,2,Lost,6
12990,31,3,409.5,4,2,2,New Customers,3
14348,260,1,409.57,1,1,2,Lost,6
14048,305,1,409.9299999999999,1,1,2,Lost,6
15695,266,2,409.9800000000001,1,2,2,About to Sleep,5
15099,84,1,410.48,2,1,2,Lost,6
15186,14,2,411.40999999999997,4,2,2,New Customers,3
14670,280,2,411.53000000000014,1,2,2,About to Sleep,5
17913,58,2,411.59999999999997,3,2,2,New Customers,3
16272,116,2,411.7000000000001,2,2,2,About to Sleep,5
15523,84,1,412.00999999999993,2,1,2,Lost,6
13827,57,3,412.05,3,2,2,New Customers,3
14620,205,2,412.78,1,2,2,About to Sleep,5
16834,227,1,413.46000000000004,1,1,2,Lost,6
13974,49,1,413.59,3,1,2,New Customers,3
17052,28,1,413.75000000000006,4,1,2,New Customers,3
17483,65,3,414.0400000000001,3,2,2,New Customers,3
16239,56,2,414.2,3,2,2,New Customers,3
12993,23,4,414.76,4,2,2,New Customers,3
16795,365,1,414.88000000000005,1,1,2,Lost,6
14333,67,1,415.2,3,1,2,New Customers,3
15725,15,1,415.2500000000001,4,1,2,New Customers,3
12580,246,1,415.7,1,1,2,Lost,6
12930,78,2,415.8,2,2,2,About to Sleep,5
14139,46,1,415.81999999999994,3,1,2,New Customers,3
15803,51,1,415.82,3,1,2,New Customers,3
13085,157,2,416.08000000000004,2,2,2,About to Sleep,5
16957,239,2,416.64,1,2,2,About to Sleep,5
15935,239,2,416.86,1,2,2,About to Sleep,5
13889,92,1,416.9,2,1,2,Lost,6
16816,103,4,417.06000000000006,2,2,2,About to Sleep,5
13166,283,1,417.19999999999993,1,1,2,Lost,6
18001,12,2,417.23,5,2,2,New Customers,3
12833,145,1,417.37999999999994,2,1,2,Lost,6
16737,53,1,417.59999999999997,3,1,2,New Customers,3
13615,318,1,417.6900000000001,1,1,2,Lost,6
16629,73,2,417.7299999999999,2,2,2,About to Sleep,5
17701,252,1,417.95000000000005,1,1,2,Lost,6
12593,108,3,418.1000000000001,2,2,2,About to Sleep,5
15967,23,2,418.83000000000004,4,2,2,New Customers,3
15361,361,1,418.9200000000001,1,1,2,Lost,6
14124,84,1,419.58000000000004,2,1,2,Lost,6
15206,10,4,420.3,5,2,2,New Customers,3
14757,75,1,420.5,2,1,2,Lost,6
17232,2,2,421.52000000000004,5,2,2,New Customers,3
18240,46,1,422.58000000000004,3,1,2,New Customers,3
16689,75,2,422.59999999999997,2,2,2,About to Sleep,5
13473,60,2,422.64,3,2,2,New Customers,3
17525,359,1,422.70000000000005,1,1,2,Lost,6
18034,21,2,422.87999999999994,4,2,2,New Customers,3
15012,53,2,423.0399999999999,3,2,2,New Customers,3
16119,8,2,423.36,5,2,2,New Customers,3
13140,108,3,423.71999999999997,2,2,2,About to Sleep,5
17371,17,3,423.89,4,2,2,New Customers,3
17134,106,2,424.99999999999994,2,2,2,About to Sleep,5
16780,100,2,425.18999999999994,2,2,2,About to Sleep,5
15639,134,1,425.31999999999994,2,1,2,Lost,6
14288,213,1,426.6,1,1,2,Lost,6
15930,67,1,426.63000000000017,3,1,2,New Customers,3
17223,310,2,426.78999999999996,1,2,2,About to Sleep,5
15994,54,1,427.07000000000005,3,1,2,New Customers,3
12802,186,1,427.5799999999999,1,1,2,Lost,6
12740,63,1,427.5999999999999,3,1,2,New Customers,3
12403,49,1,427.7,3,1,2,New Customers,3
12725,371,1,427.79999999999995,1,1,2,Lost,6
15360,39,1,427.92999999999995,3,1,2,New Customers,3
17869,107,5,428.18000000000006,2,2,2,About to Sleep,5
16324,128,3,428.6799999999999,2,2,2,About to Sleep,5
15957,31,1,428.88999999999993,4,1,2,New Customers,3
13602,64,1,428.88999999999993,3,1,2,New Customers,3
15230,239,2,429.6,1,2,2,About to Sleep,5
15450,30,1,429.84,4,1,2,New Customers,3
16884,37,2,429.84000000000003,3,2,2,New Customers,3
14998,170,2,429.87,2,2,2,About to Sleep,5
12827,5,3,430.15,5,2,2,New Customers,3
12795,18,1,430.4800000000001,4,1,2,New Customers,3
13245,50,1,430.5,3,1,2,New Customers,3
12452,16,2,430.57000000000005,4,2,2,New Customers,3
18106,329,1,430.6999999999999,1,1,2,Lost,6
15976,165,2,430.93999999999994,2,2,2,About to Sleep,5
16881,66,1,432.0,3,1,2,New Customers,3
16236,78,1,432.19999999999993,2,1,2,Lost,6
14157,19,2,432.8800000000001,4,2,2,New Customers,3
17035,245,2,433.53000000000003,1,2,2,About to Sleep,5
12493,165,2,433.74,2,2,2,About to Sleep,5
14460,110,3,434.34,2,2,2,About to Sleep,5
14910,2,4,434.34999999999997,5,2,2,New Customers,3
16948,138,3,435.0200000000001,2,2,2,About to Sleep,5
15551,36,1,436.05999999999995,3,1,2,New Customers,3
16084,299,1,436.17999999999995,1,1,2,Lost,6
15553,60,1,437.22999999999985,3,1,2,New Customers,3
12592,92,2,437.6,2,2,2,About to Sleep,5
16034,196,3,437.7,1,2,2,About to Sleep,5
12552,38,2,437.81999999999994,3,2,2,New Customers,3
14272,73,2,437.96000000000004,2,2,2,About to Sleep,5
13358,268,1,439.03000000000003,1,1,2,Lost,6
16968,4,2,439.43000000000006,5,2,2,New Customers,3
13359,63,1,439.55999999999995,3,1,2,New Customers,3
16025,29,1,439.66,4,1,2,New Customers,3
13954,1,2,439.91999999999996,5,2,2,New Customers,3
15524,24,1,440.0,4,1,2,New Customers,3
14022,225,1,440.0,1,1,2,Lost,6
18233,325,1,440.0,1,1,2,Lost,6
12579,78,1,440.41999999999996,2,1,2,Lost,6
14093,12,1,442.8499999999999,5,1,2,New Customers,3
18222,92,1,443.0,2,1,2,Lost,6
16404,70,1,443.0500000000001,3,1,2,New Customers,3
14638,50,1,443.6,3,1,2,New Customers,3
18006,23,1,444.68,4,1,2,New Customers,3
17190,58,2,444.74,3,2,2,New Customers,3
17370,72,4,446.18,2,2,2,About to Sleep,5
14149,220,1,446.62000000000006,1,1,2,Lost,6
15889,156,2,446.8699999999999,2,2,2,About to Sleep,5
15368,21,1,446.94000000000005,4,1,2,New Customers,3
15456,283,3,447.21999999999997,1,2,2,About to Sleep,5
15646,157,3,447.64,2,2,2,About to Sleep,5
14780,54,2,447.6799999999999,3,2,2,New Customers,3
17579,4,3,448.9,5,2,2,New Customers,3
15739,66,1,449.12000000000006,3,1,2,New Customers,3
12448,44,1,449.4500000000001,3,1,2,New Customers,3
13489,105,4,449.52,2,2,2,About to Sleep,5
17040,137,1,449.7299999999999,2,1,2,Lost,6
14173,10,4,450.84000000000003,5,2,2,New Customers,3
15802,142,1,451.42,2,1,2,Lost,6
16574,71,1,451.43999999999977,3,1,2,New Customers,3
12970,7,4,452.23999999999995,5,2,2,New Customers,3
12591,317,1,452.84999999999985,1,1,2,Lost,6
14184,66,1,452.89,3,1,2,New Customers,3
18071,257,2,453.0,1,2,2,About to Sleep,5
12729,113,1,453.0100000000001,2,1,2,Lost,6
18158,9,2,453.4000000000001,5,2,2,New Customers,3
17564,24,3,454.01000000000005,4,2,2,New Customers,3
15475,77,1,454.10999999999984,2,1,2,Lost,6
13485,233,1,454.24,1,1,2,Lost,6
16529,190,1,455.25,1,1,2,Lost,6
15585,176,1,455.30000000000007,2,1,2,Lost,6
14513,100,3,455.59000000000003,2,2,2,About to Sleep,5
12999,196,3,455.87999999999994,1,2,2,About to Sleep,5
12564,261,1,456.9000000000001,1,1,2,Lost,6
13398,192,1,457.3400000000001,1,1,2,Lost,6
12375,10,2,457.50000000000006,5,2,2,New Customers,3
15121,50,2,457.72,3,2,2,New Customers,3
15092,215,2,457.81000000000006,1,2,2,About to Sleep,5
17392,306,2,457.91,1,2,2,About to Sleep,5
13506,316,2,458.52,1,2,2,About to Sleep,5
15754,51,3,458.57,3,2,2,New Customers,3
17880,364,1,458.91999999999985,1,1,2,Lost,6
16589,71,3,459.23999999999995,2,2,2,About to Sleep,5
12355,214,1,459.4,1,1,2,Lost,6
12491,38,1,460.4000000000001,3,1,2,New Customers,3
16805,173,2,460.5899999999999,2,2,2,About to Sleep,5
16824,15,2,460.64,4,2,2,New Customers,3
12391,21,1,460.88999999999993,4,1,2,New Customers,3
14470,11,2,461.18999999999994,5,2,2,New Customers,3
14331,124,2,462.65999999999997,2,2,2,About to Sleep,5
12945,288,1,462.95000000000005,1,1,2,Lost,6
14489,207,1,463.38000000000005,1,1,2,Lost,6
17418,42,2,463.46000000000004,3,2,2,New Customers,3
12787,9,3,463.65999999999997,5,2,2,New Customers,3
14967,49,1,463.8,3,1,2,New Customers,3
16586,248,1,463.95,1,1,2,Lost,6
13928,10,4,464.57000000000005,5,2,2,New Customers,3
16742,46,1,464.9,3,1,2,New Customers,3
17140,247,1,465.32,1,1,2,Lost,6
15036,72,3,465.54999999999984,2,2,2,About to Sleep,5
13248,124,2,465.67999999999995,2,2,2,About to Sleep,5
14205,16,2,466.70000000000005,4,2,2,New Customers,3
13579,14,2,467.03999999999996,4,2,2,New Customers,3
15468,51,2,467.50999999999993,3,2,2,New Customers,3
14029,63,2,467.65999999999997,3,2,2,New Customers,3
14335,16,2,468.26,4,2,2,New Customers,3
13171,21,3,468.40999999999997,4,2,2,New Customers,3
14896,204,2,468.77,1,2,2,About to Sleep,5
15026,80,3,469.0,2,2,2,About to Sleep,5
15471,2,1,469.47999999999985,5,1,2,New Customers,3
